,game_id,preview_link,ER,CTR,features
454,02d99db5aa9193b2bfc98ad6998e0ea7,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/02d99db5aa9193b2bfc98ad6998e0ea7/6e663ebfbf6f32e4b7d9/index.html,0.1173742378479881,0.0461872603251094,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
455,46a614be24dc2639baeb3a4887dfee2f,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/46a614be24dc2639baeb3a4887dfee2f/82bcbbc3543ecc251e27/index.html,0.1073468429700336,0.0439715202253344,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
458,29f4c491737ce1cd367ff019e7b2ccb7,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/29f4c491737ce1cd367ff019e7b2ccb7/03e8e4d256566b8704a4/index.html,0.0669981680188432,0.0031405391258832,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
459,917250eb5213e41aa11f92282ec0b19a,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/917250eb5213e41aa11f92282ec0b19a/8be6ac1b5d8371fd8923/index.html,0.056115107913669,0.018705035971223,"         xmin       ymin        xmax        ymax  confidence  class  \
0  287.415436  39.779186  585.440735  485.727295    0.565809     67   

         name  
0  cell phone  "
461,40735b62ef7f9da459b39d173ee56ac3,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/40735b62ef7f9da459b39d173ee56ac3/1166a2ac33a7f40eeaa2/index.html,0.0167714884696016,0.0020964360587002,"        xmin        ymin        xmax        ymax  confidence  class  name
0  72.597557  498.305237  197.930557  631.386047     0.48026     73  book"
462,d982317438736aac9cb37b3e66a2f555,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/d982317438736aac9cb37b3e66a2f555/283cc25e46def873bfd6/index.html,0.2498384192788883,0.0153732514657679,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
464,bfeea6509482aeb0aaeed455fadb9c4e,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/bfeea6509482aeb0aaeed455fadb9c4e/0cee0f9610530ad6601e/index.html,0.1537173156134083,0.0318184921375418,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
465,877843b799b1b074584fc22f9157f447,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/877843b799b1b074584fc22f9157f447/4c8fd74e215582a0ac0f/index.html,0.2060558660992187,0.0611581337737407,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
466,26877a2094850375ec053651dd7aa4ea,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/26877a2094850375ec053651dd7aa4ea/0cb5ea4675717751c91f/index.html,0.1575239053850025,0.0144386789997049,"         xmin        ymin        xmax        ymax  confidence  class  \
0  186.397659  346.354645  559.828369  461.262085    0.399062     79   
1  184.302734  343.690521  558.265808  461.824371    0.340832     34   

           name  
0    toothbrush  
1  baseball bat  "
467,05dff647236dcc065f51eea259e8a120,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/05dff647236dcc065f51eea259e8a120/6ee37777c87c004f51f9/index.html,0.0754459332593667,0.0075104548945975,"        xmin      ymin        xmax       ymax  confidence  class  name
0  20.503284  0.361519  594.470581  644.19519    0.732246     21  bear"
471,9e2b17d1c9addd70a9da0c72dfec0e3c,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/9e2b17d1c9addd70a9da0c72dfec0e3c/c5e8cfd2c9f3520cee6b/index.html,0.0876573022597399,0.0330165603239203,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
474,ddc12737f9718263bfb0f54843da0478,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/ddc12737f9718263bfb0f54843da0478/1745e10c1f24c1190071/index.html,0.2743242493200866,0.0226175278903258,"         xmin        ymin        xmax        ymax  confidence  class    name
0  299.230988  621.821716  430.207275  900.000000    0.882621      0  person
1   14.038742  751.002380  196.858963  899.346130    0.860813      0  person
2  297.333710   82.811615  467.634338  296.605499    0.857569      0  person
3  422.375244   14.534289  598.672424  294.437134    0.848337      0  person
4  450.502319  334.257202  592.115479  592.211670    0.600535      0  person
5  435.484039  613.287598  510.892151  742.166687    0.443956      0  person
6  164.242325  794.064758  210.578827  840.044556    0.374214      2     car
7  415.082611  646.070129  449.226318  727.919678    0.312492      0  person
8  164.101807  793.321167  208.608902  841.051147    0.276874      7   truck
9  299.340149   43.739574  342.898773   61.076664    0.274776     73    book"
475,2a355ca0d306921e195591e5b2374b6a,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/2a355ca0d306921e195591e5b2374b6a/a7175d9e1356a3300763/index.html,0.07796421618615,0.016089565174273,"         xmin       ymin        xmax        ymax  confidence  class    name
0  452.671448  10.263528  599.420227  492.156647    0.637580      0  person
1  149.886002   2.802667  550.331604  500.000000    0.452794      0  person"
479,c47fa6c0b4462b654c222e2f4be62b3d,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/c47fa6c0b4462b654c222e2f4be62b3d/14d292cda7fdc49ae103/index.html,0.2521796784352726,0.06799270677938,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
481,958fb9e4304628629f9848dee96ad338,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/958fb9e4304628629f9848dee96ad338/27b64094f93b93670cbb/index.html,0.0114330912490112,0.0022290932623858,"        xmin        ymin        xmax        ymax  confidence  class    name
0  54.721188  546.466064  210.970322  898.871399    0.754137      0  person
1   5.772335   38.505276  570.021057  859.197876    0.635481      0  person"
482,df91c37d7078b8b406deaea243bb3746,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/df91c37d7078b8b406deaea243bb3746/f236091f54f80d491414/index.html,0.378866230351734,0.1336876470256612,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
484,f398e921861a533315cd9e1085e2059c,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/f398e921861a533315cd9e1085e2059c/bd548c5e90472c129297/index.html,0.1838933469740081,0.0477956456408453,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
485,adunit-ihop-window4-reeses-mob,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/adunit-ihop-window4-reeses-mob/code/index.html,0.0,0.0697803831442255,"        xmin        ymin        xmax   ymax  confidence  class  name
0  20.913898  533.733582  589.922913  900.0    0.669063     55  cake"
486,9d0bbd449e1c907e9f554bb9df1c4a10,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/9d0bbd449e1c907e9f554bb9df1c4a10/a8c3715a2a31f8cd89d6/index.html,0.0898349547783696,0.0828985776625,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
487,52054fa91799a747b8ddf3f3118f40e9,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/52054fa91799a747b8ddf3f3118f40e9/0daba8e6b0d084094b29/index.html,0.0597345132743362,0.0066371681415929,"        xmin  ymin        xmax   ymax  confidence  class    name
0  32.963848   0.0  593.486572  500.0     0.31661      0  person"
489,dbe499749ecc456991332fc5d847ad2e,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/dbe499749ecc456991332fc5d847ad2e/b6d2d4bf8dd7019edd2c/index.html,0.1065142560239007,0.0380593622134182,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
490,e334f7ef4caacc9552993029ad56a52b,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/e334f7ef4caacc9552993029ad56a52b/3818224d23c1a61affe8/index.html,0.242815628027123,0.0768889247659024,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
491,ccce5533b26203d07100376c394951a6,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/ccce5533b26203d07100376c394951a6/8e2fb4a5e72a9bf5ed15/index.html,0.1117588035739882,0.039438100243681,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
492,8f3f46fa6a0accfd8b4563f2e35aaba5,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/8f3f46fa6a0accfd8b4563f2e35aaba5/b3d741f3633f0828eba0/index.html,0.0328790459965928,0.0052129471890971,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
493,adunit-yamaha-x4-seonsory-plus-mpu,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/adunit-yamaha-x4-seonsory-plus-mpu/0223208d37c0c761fa8d/index.html,0.0,0.0444006265033283,"         xmin        ymin        xmax        ymax  confidence  class    name
0  204.211807  118.708733  553.131042  317.903473    0.551842      7   truck
1  368.325134  148.231064  415.041504  209.526337    0.357176      0  person"
495,d9211cc52590fe62718030dbc1a9389a,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/d9211cc52590fe62718030dbc1a9389a/c086b85c16368fe8af0a/index.html,0.102623342429447,0.0265908754064916,"        xmin        ymin        xmax        ymax  confidence  class    name
0  78.046326  134.984787  490.111511  378.896851    0.353466      0  person"
496,a1a3485dee81692a3ea64143aa51e90f,https://s3.ap-east-1.amazonaws.com/a.futureadlabs.com-ap-east-1-backup/ap-east-1/games/a1a3485dee81692a3ea64143aa51e90f/4556d87ce6204de4cf63/index.html,0.1153846153846153,0.0419580419580419,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
498,3ec1bd3422d0512c1fa1c06b7277df65,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/3ec1bd3422d0512c1fa1c06b7277df65/0101a9c3156c1284e1d8/index.html,0.2452632004201511,0.0788591281864824,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
500,942616462420cb3890d00c65fc644e73,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/942616462420cb3890d00c65fc644e73/287d7caeb3f42872476f/index.html,0.3552361396303901,0.0127481177275838,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
501,f0a8b52312fce8d57f34bc6441dea750,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/f0a8b52312fce8d57f34bc6441dea750/2cf6f51d5a847b72113e/index.html,0.2516526134828701,0.0644672751831689,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
504,59e7b509d984f3a5b13fb8a33e0f6c2d,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/59e7b509d984f3a5b13fb8a33e0f6c2d/1cfff79018395c96fc6a/index.html,0.0177638356949147,0.0030422589870224,"   xmin       ymin   xmax        ymax  confidence  class      name
0   0.0  26.517857  600.0  475.367432     0.27649      4  airplane"
505,c5d9fdf57215e5dbec5cc42419090749,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/c5d9fdf57215e5dbec5cc42419090749/f4c504d2b4d1cc42f52b/index.html,0.1212869795746219,0.035247333855516,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
506,94bc1e8d137186644fa3baa53185a331,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/94bc1e8d137186644fa3baa53185a331/6f7605ae97c0080718f7/index.html,0.1922463488621793,0.0567268500661947,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
507,eb641577b39bf60665e3130ac0d4e301,https://s3.ap-east-1.amazonaws.com/a.futureadlabs.com-ap-east-1-backup/ap-east-1/games/eb641577b39bf60665e3130ac0d4e301/33d4b3bcfe16317edf88/index.html,0.3601532567049808,0.2802408319649699,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
508,3c5828449ad87b05b5dedf0b4787242a,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/3c5828449ad87b05b5dedf0b4787242a/842998ec34f0871bd0bb/index.html,0.3614982578397213,0.1135515181682429,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
510,9a09184e03a21be85b165f66d6d1c121,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/9a09184e03a21be85b165f66d6d1c121/3a885cfd866ca343a3bd/index.html,0.1406699417630399,0.0297040391310499,"        xmin        ymin        xmax       ymax  confidence  class    name
0  79.297348  206.531677  530.592712  588.68219    0.299924      0  person"
512,24f58a2b0bfefefd5ccc43bf1f664685,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/24f58a2b0bfefefd5ccc43bf1f664685/d441023e119461877e25/index.html,0.194991652754591,0.0103505843071786,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
513,75e9bf718c93754ae33314a92db613dd,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/75e9bf718c93754ae33314a92db613dd/7b5c2119026e978d6d48/index.html,0.1376929927874654,0.0617331794099005,"         xmin        ymin        xmax        ymax  confidence  class name
0  127.774254  587.068970  469.283875  768.383362    0.810936      2  car
1  102.961861  199.659027  560.068604  450.859070    0.725294      2  car"
515,3bf22f2c7f71986b690dc922cb0bee1f,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/3bf22f2c7f71986b690dc922cb0bee1f/524e984140d12cb7dd68/index.html,0.210537437486793,0.0382475170810734,"         xmin        ymin        xmax        ymax  confidence  class  \
0    4.099398  304.759064  254.966766  628.262329    0.896704     56   
1  282.950012  234.458755  534.719788  669.247253    0.645089      0   
2  366.340485  361.565643  397.041687  379.833923    0.351908     45   
3  214.303879  381.626709  387.754761  582.490112    0.274660     60   

           name  
0         chair  
1        person  
2          bowl  
3  dining table  "
518,77cb39bbc869bdf0db280ec15a15280f,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/77cb39bbc869bdf0db280ec15a15280f/03ba9f2abc6856961379/index.html,0.2132451315593875,0.0591273970566374,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
519,c48014dd1774f0fc8dddf6c6cdcb337f,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/c48014dd1774f0fc8dddf6c6cdcb337f/11a4d1e4aaf5a5c271e6/index.html,0.1955874693057519,0.0374283800878041,"         xmin        ymin   xmax        ymax  confidence  class   name
0  540.392883  106.597565  600.0  283.689331    0.256103     64  mouse"
520,cd5de313101387fd9191cb03ef431ec9,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/cd5de313101387fd9191cb03ef431ec9/9aa4e09ca470b086ba13/index.html,0.3008489564909798,0.0801202688362221,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
523,28b455751eabbf79d899fc9a4c6f151e,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/28b455751eabbf79d899fc9a4c6f151e/3f7ddf0d0ccd746825d4/index.html,0.0603737983692101,0.0100408136955878,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
526,f520edea9b83c22a1c82412fcaf9f0a3,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/f520edea9b83c22a1c82412fcaf9f0a3/191482b63b14233a5bf5/index.html,0.1795597944444922,0.0519397794668296,"         xmin        ymin        xmax        ymax  confidence  class  name
0  205.350586  303.564758  428.407043  536.086365     0.30591     14  bird"
528,b58ae8eb1017e252ce37c29226411489,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/b58ae8eb1017e252ce37c29226411489/0c2ad0c3a884485243fa/index.html,0.1150421394323833,0.0167664314005777,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
529,fe1cc47f2e46f29607046541f8418275,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/fe1cc47f2e46f29607046541f8418275/75849459a46b68d76a2a/index.html,0.1139012700248037,0.040375972100483,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
530,090f9075627a9543f171041a644d8af9,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/090f9075627a9543f171041a644d8af9/bf9680ec30d05793feed/index.html,0.093765536442279,0.0033636841432406,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
533,28c3515061ccebd5a08a954a584623e1,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/28c3515061ccebd5a08a954a584623e1/32f208b4ec45bddd0914/index.html,0.1095350211409694,0.0142460435311083,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
535,049b5c09f2fc9c009cc3e7bc6e95be90,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/049b5c09f2fc9c009cc3e7bc6e95be90/0cd981361ae4c529a4e4/index.html,0.1497616595713057,0.0574989648912339,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
538,bd312b97d9d646bcd3263809be428f5e,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/bd312b97d9d646bcd3263809be428f5e/a5f2d11ccdc3a2ca7043/index.html,0.0473458900050726,0.1187748000587853,"         xmin        ymin        xmax        ymax  confidence  class    name
0  147.445694  159.190933  337.554596  469.937164    0.859438      0  person
1   15.379804  192.056671  165.292038  475.463470    0.841470      0  person
2  415.072174  187.082458  599.316772  467.472534    0.450155      0  person
3  325.640350  222.547470  448.657288  410.346375    0.418703      0  person"
539,68c78af778382e3e80ba98d676dd8527,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/68c78af778382e3e80ba98d676dd8527/480a4e59bb8112cacd1f/index.html,0.0879305237571875,0.0312111556211363,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
541,71d0113ae02ccba7e3fd67f71baf2f2a,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/71d0113ae02ccba7e3fd67f71baf2f2a/fd17febdee520cef8a20/index.html,0.26803418464467,0.0230111833756345,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
542,2287637d5dbfb7cc45fb816157a412fa,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/2287637d5dbfb7cc45fb816157a412fa/15a5d8acefa55b3c5026/index.html,0.2795010355416954,0.0540624181684005,"        xmin        ymin        xmax        ymax  confidence  class    name
0  74.006874  133.587524  521.828369  827.785828    0.837333      0  person"
544,b378c281edcaebfbe47a3104fdc2e036,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/b378c281edcaebfbe47a3104fdc2e036/9f2e4759faf0d747aeee/index.html,0.0745514441619158,0.0054566705319043,"        xmin        ymin        xmax        ymax  confidence  class name
0  37.765293  280.395172  548.702942  553.837341    0.873262      2  car"
545,09b983781c78607d3e9348f231765ea1,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/09b983781c78607d3e9348f231765ea1/47a2ce1ad56fa60783b4/index.html,0.1268008330462002,0.0297106461320947,"         xmin        ymin        xmax        ymax  confidence  class   name
0  318.078918  190.770325  378.547607  330.378754    0.503119     44  spoon
1  422.630524  283.662964  551.157837  441.974396    0.341609     41    cup
2  355.057800  316.463837  484.076538  494.929688    0.311466     41    cup
3   33.551048  344.333313  272.085205  601.609436    0.269579     41    cup
4  560.399841  356.627441  599.108093  598.919678    0.254511     41    cup"
550,f08d8e575fa2c9929dfaf2d1bfa553a2,https://s3.ap-east-1.amazonaws.com/a.futureadlabs.com-ap-east-1-backup/ap-east-1/games/f08d8e575fa2c9929dfaf2d1bfa553a2/9cfbd5542c52e22f9e01/index.html,0.0165058405281868,0.0027932960893854,"         xmin       ymin        xmax       ymax  confidence  class   name
0  111.100945  91.154312  495.420166  468.84256    0.366327     74  clock"
552,8a1a2fa030200a7087619144f042c2da,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/8a1a2fa030200a7087619144f042c2da/97bf5c0a71c8f2d537b4/index.html,0.0884910403158814,0.0330499606227007,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
554,f2aa99ddd5015647abc940e7d6695df2,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/f2aa99ddd5015647abc940e7d6695df2/7aa8eb263d70b37817ae/index.html,0.2524809679173463,0.0665103317020119,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
555,69a95b2cae65b8457594ab519006920c,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/69a95b2cae65b8457594ab519006920c/065c94306cbea577ed82/index.html,0.0646122731385385,0.0165522380116025,"         xmin        ymin        xmax       ymax  confidence  class    name
0  168.415909  329.407135  426.225586  497.50473    0.569986      0  person"
556,c004ede9dbeaf07289dff53dfaa0cd9e,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/c004ede9dbeaf07289dff53dfaa0cd9e/16f87a8ba536623b11c2/index.html,0.1317966372433275,0.0161115898117612,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
557,adunit-yamaha-x2-seonsory-plus-mob,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/adunit-yamaha-x2-seonsory-plus-mob/68e946d6c6202ebf8881/index.html,0.0,0.1184590822758677,"         xmin        ymin        xmax        ymax  confidence  class  \
0  165.656067  208.825546  530.695923  527.376892    0.341336      7   
1  167.350296  211.113129  534.198364  532.634399    0.268866      3   

         name  
0       truck  
1  motorcycle  "
558,2681e9a5eb126e75959f33a477964544,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/2681e9a5eb126e75959f33a477964544/0ab15a1bec590f9f0e13/index.html,0.1399967752810635,0.0754785776057927,"        xmin      ymin        xmax        ymax  confidence  class    name
0  14.149961  0.832839  300.072388  369.670258    0.741868      0  person"
559,9415d4728381f961a8d6bd7c57142ab7,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/9415d4728381f961a8d6bd7c57142ab7/782ef7d624ba2c26f6ba/index.html,0.1283199045061175,0.0196956132497761,"        xmin        ymin        xmax       ymax  confidence  class    name
0  74.372963  213.162338  536.147888  616.11676    0.340778      0  person"
560,79a672060e901ce418230c3959619cca,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/79a672060e901ce418230c3959619cca/bd1461b08a07b67caa3f/index.html,0.2973650299230775,0.2360563202125052,"         xmin        ymin        xmax        ymax  confidence  class  \
0  172.107666  599.654907  317.383759  771.234436    0.698822      0   
1  168.392410  238.856110  407.594147  571.594849    0.594183     77   
2  167.548187  239.875519  410.802917  573.352234    0.418337      0   
3    0.000000  354.655304   54.538475  493.980103    0.264563      0   

         name  
0      person  
1  teddy bear  
2      person  
3      person  "
561,adunit-windows3-2021-mpu,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/adunit-windows3-2021-mpu/3dc076791083fe87830e/index.html,0.0,0.0510938130386372,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
562,d48b2247fce73617dab5633187c02360,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/d48b2247fce73617dab5633187c02360/f18f554c9ee6892d819c/index.html,0.0593788484111329,0.0118912582320883,"        xmin        ymin        xmax       ymax  confidence  class    name
0  20.371641  325.036896  599.231384  882.31665    0.338829      0  person"
564,5793a8d614757c76e8fcb904f943e586,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/5793a8d614757c76e8fcb904f943e586/2a8cf143366d63e56284/index.html,0.1779876796714579,0.0668035592060232,"         xmin        ymin        xmax        ymax  confidence  class  \
0   46.663338  356.026642  495.075317  728.898315    0.913003      0   
1  405.704437  332.792206  495.476654  416.813049    0.398672     32   

          name  
0       person  
1  sports ball  "
568,02335ed7fbc9fd8ec1505d30a7d385ba,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/02335ed7fbc9fd8ec1505d30a7d385ba/cc59c42349c2e1c69632/index.html,0.0890042338715188,0.0317226035166553,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
569,22d151fdc4f270e75bcf3729df08180f,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/22d151fdc4f270e75bcf3729df08180f/0625466917afc632ed94/index.html,0.1014056463529622,0.0148877707411799,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
570,8578176a5460d41edddd1440ab46e564,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/8578176a5460d41edddd1440ab46e564/4340f4959bc296dd1141/index.html,0.0487222278258158,0.0294203948393959,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
571,2524439faeafa1c2ca1a27cac00a97b1,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/2524439faeafa1c2ca1a27cac00a97b1/28e767264c7541e533ab/index.html,0.1094857193224351,0.0170807795584684,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
